"spec";"h_iter";"eta_gzt_mitt";"eta_gzg_mitt";"sig_gzt_mitt";"sig_gzg_mitt";"w_iter";"gam_ks";"gam_ku";"ei_eff_gzg";"ei_eff_gzt"
"SPEC_20";0.095;2.69931244594537;1.17520331231037;3.10510908365249;1.35187554359436;33.3369245529175;0.369694020314543;0.301276021743805;28069105.87;26056455.81
"SPEC_20";0.09;1.71705111494205;0.503453158081804;1.97518113255501;0.579138949513435;33.3496637344361;0.380021297986504;0.31122888022041;28241851.95;26237299.49
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_20";0.085;0.684527786822638;0.0137539637439391;0.787435130774975;-0.233817383646965;33.3635921478271;0.391109654990833;0.321969121133897;28388244.35;26396916.73
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_21";0.07;0.0771475138033137;0.0843976069899166;-1.31150773465633;-1.43475931882858;24.9029121398926;0.441724404186501;0.368158972608891;22844940.77;21361083.48
"SPEC_22";0.12;4.12690125835423;2.38131050164028;4.74731208086015;2.73930084705353;20.8598823547363;0.322352172547475;0.257763998540533;31786432.38;29411006.52
"SPEC_22";0.115;3.61519344852684;2.03043481502904;4.15867753028871;2.3356768488884;20.8991136550903;0.329661534396002;0.264700728697228;32047856.94;29666200.18
"SPEC_22";0.11;3.08094536764178;1.66481332618649;3.54411415457726;1.91509026288986;20.9269676208496;0.337347446276162;0.272040086504602;32290595.32;29906787.38
"SPEC_22";0.105;2.52306504340767;1.28347843980416;2.90236582159996;1.47642803192139;20.9458513259888;0.345464790000962;0.27983482518642;32512816.07;30130950.34
"SPEC_22";0.1;1.93996344380225;0.885096745917984;2.23160461485386;1.01815629005432;20.9584646224975;0.354078302692444;0.28814710142618;32712566.7;30337312.24
"SPEC_22";0.095;1.32944483371515;0.467900883042616;1.52930470705032;0.538241982460022;20.9678354263306;0.363263763343374;0.297050479081446;32887782.94;30523629.78
"SPEC_22";0.09;0.688562136962773;0.0295837106729929;0.792075978219509;0.0340311285108328;20.9773912429809;0.373109056490811;0.306631025341169;33036100.66;30687650.92
"SPEC_22";0.09;0.688562136962773;0.0295837106729929;0.792075978219509;0.0340311285108328;20.9773912429809;0.373109056490811;0.306631025341169;33036100.66;30687650.92
"SPEC_22";0.09;0.688562136962773;0.0295837106729929;0.792075978219509;0.0340311285108328;20.9773912429809;0.373109056490811;0.306631025341169;33036100.66;30687650.92
"SPEC_23";0.1;6.87591408135683;4.14255915155137;7.90959316492081;4.76532387733459;39.4487800598145;0.341506751356758;0.279321336043317;15236653.84;14275612.51
"SPEC_23";0.095;5.93538610391499;3.49625305174676;6.82767248153687;4.02185642719269;39.5697689056396;0.349116095478317;0.287063807490461;15395429.25;14431898.08
"SPEC_23";0.09;4.9415858957395;2.81516626861537;5.68447097539901;3.23837959766388;39.6518440246582;0.357202485265984;0.295329336038393;15540419.38;14576659.57
"SPEC_23";0.085;3.89195108061353;2.09700059490043;4.47704105973243;2.4122496843338;39.7037582397461;0.365876147798147;0.304218193518188;15670232.93;14708533.26
"SPEC_23";0.08;2.78220218667014;1.33821887232124;3.20045991539955;1.53939777612686;39.7356395721435;0.375271098273722;0.313854617722652;15782685.11;14826115.27
"SPEC_23";0.075;1.60587372226461;0.53371868593663;1.84729007184505;0.61395439505577;39.7591991424561;0.385547737159311;0.324389563711483;15876618.67;14927870.6
"SPEC_23";0.07;0.353637337900527;0.0218991847599254;0.40680081769824;-0.372286140918732;39.7880859375;0.396895336783987;0.33600530868056;15949392.57;15011980.05
"SPEC_23";0.07;0.353637337900527;0.0218991847599254;0.40680081769824;-0.372286140918732;39.7880859375;0.396895336783987;0.33600530868056;15949392.57;15011980.05
"SPEC_23";0.07;0.353637337900527;0.0218991847599254;0.40680081769824;-0.372286140918732;39.7880859375;0.396895336783987;0.33600530868056;15949392.57;15011980.05
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_24";0.1;0.588773772167973;0.0370176548423784;0.677286095917225;0.0425826422870159;14.1390838623047;0.375259565991797;0.302232819589946;46217198.81;42626328.18
"SPEC_25";0.1;2.99759093867423;1.61092913831292;3.44822877645492;1.8531054854393;25.3522109985351;0.364768770084377;0.298524388303257;24514695.88;22891625.59
"SPEC_25";0.095;2.30367455369181;1.1352582172669;2.64999362826347;1.30592536926269;25.3700656890869;0.374150850353242;0.307657529807737;24694746.21;23073470.81
"SPEC_25";0.09;1.5758200016135;0.636351744149671;1.8127182751894;0.732016623020172;25.3816719055175;0.384167621243445;0.317455723215541;24854309.86;23238456.2
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_25";0.085;0.810333085523001;0.111340016981582;0.932153159379959;0.128078132867813;25.3918428421021;0.394920099845307;0.328019393685069;24990727.89;23384465.88
"SPEC_26";0.1;1.95823169659615;0.8825378568578;2.25261919498444;1.01521271467209;19.3352355957031;0.350691737691716;0.281145980019066;32561458.52;29966414.73
"SPEC_26";0.095;1.40117335167528;0.502210398647482;1.61181641221046;0.57770936191082;19.3433504104614;0.360611824930528;0.290464954018802;32781408.45;30191217.25
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_26";0.09;0.817693405930666;0.103706042210768;0.940619981288909;0.11929651722312;19.3500699996948;0.371223994379217;0.300492583905266;32974209.08;30394763.18
"SPEC_27";0.1;3.78023515539355;2.17504544176595;4.34853050708771;2.5020272731781;26.864408493042;0.341703983436009;0.279774147689871;22716707.45;21296739.7
"SPEC_27";0.095;3.07818364834517;1.6930716274718;3.54093725681306;1.94759672880173;26.8967237472535;0.350295338576737;0.288184504548847;22892975.16;21472966.96
"SPEC_27";0.09;2.34059592635001;1.1869939953581;2.69246551394463;1.36543875932693;26.9168920516968;0.359508834935862;0.297233092812939;23051881.68;21634805.31
"SPEC_27";0.085;1.56422452679996;0.654249277988125;1.79937961399555;0.752604752779007;26.9299306869507;0.369451713392527;0.307023169297516;23191605.57;21780520.54
"SPEC_27";0.08;0.744524861946896;0.0913519637890741;0.856451766192913;0.105085209012032;26.9415893554688;0.380248775547069;0.317676977476306;23309904.07;21908127.5
"SPEC_27";0.08;0.744524861946896;0.0913519637890741;0.856451766192913;0.105085209012032;26.9415893554688;0.380248775547069;0.317676977476306;23309904.07;21908127.5
"SPEC_27";0.08;0.744524861946896;0.0913519637890741;0.856451766192913;0.105085209012032;26.9415893554688;0.380248775547069;0.317676977476306;23309904.07;21908127.5
"SPEC_27";0.08;0.744524861946896;0.0913519637890741;0.856451766192913;0.105085209012032;26.9415893554688;0.380248775547069;0.317676977476306;23309904.07;21908127.5
"SPEC_27";0.08;0.744524861946896;0.0913519637890741;0.856451766192913;0.105085209012032;26.9415893554688;0.380248775547069;0.317676977476306;23309904.07;21908127.5
"SPEC_28";0.1;1.7624839661053;0.734993536484066;2.02744405567646;0.84548756480217;20.0158729553223;0.37126680989154;0.299390648187758;31837912.78;29348603.35
"SPEC_28";0.095;1.17667729925052;0.334666729387909;1.35357111990452;0.384978294372558;20.023024559021;0.381553481357679;0.309143887919679;32044421.71;29562104.28
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_28";0.09;0.563171535289933;0.00574067278819925;0.64783498942852;-0.0975914373993873;20.0303688049316;0.392521874309039;0.319610824721065;32222724.8;29753210.32
"SPEC_29";0.1;2.47227628441418;1.19422650804707;2.52172181010246;1.21811103820801;22.6032257080078;0.369314073558306;0.300497001704021;27632605.41;25650712.96
"SPEC_29";0.095;1.77565900718464;0.71756594321307;1.81117218732834;0.731917262077331;22.6136150360107;0.379084097514435;0.309914016938828;27821646.3;25843994.14
"SPEC_29";0.09;1.0456615423455;0.217912397256085;1.06657477319241;0.222270645201206;22.6218461990356;0.389519551963379;0.32002506531377;27986867.55;26018147.43
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_29";0.085;0.278356623123674;0.0221600890159607;0.283923755586147;-0.313934594392776;22.6322135925293;0.400717139017946;0.330928697502387;28125134.7;26170667.63
"SPEC_30";0.1;2.35193250902666;1.24521084930559;3.54514626860619;1.87694782018662;21.9751777648926;0.33863941349034;0.272630705672426;28439088.71;26345402.83
"SPEC_30";0.095;1.84841703414284;0.90096456611225;2.78618060946465;1.3580539226532;21.9925661087036;0.348035439479306;0.281525353329109;28652705.33;26559744.46
"SPEC_30";0.09;1.32024919944546;0.539951491071186;1.99005562663078;0.813886880874634;22.003514289856;0.358086140244417;0.29109190595598;28843686.94;26755832.99
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_30";0.085;0.764903591262825;0.160171049377234;1.15296467989683;0.241431161761284;22.0121145248413;0.368891978194872;0.301430300513939;29008672.51;26931241.45
"SPEC_31";0.1;1.17328576991883;0.578121978695653;1.3496697306633;0.665032982826233;20.1131982803344;0.493240695983746;0.432517700742129;30929216.93;29657520.23
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_31";0.095;0.581086795076498;0.167283382546346;0.668443509936332;0.192431651055813;20.1209783554078;0.501990229753501;0.441942730609405;31112428.96;29846777.42
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_32";0.1;0.739262361641865;0.29891833416865;0.850398136675359;0.34385572373867;10.2868428230286;0.568946270797133;0.473603489553582;32291684.14;30537253.66
"SPEC_33";0.1;2.17194395526807;1.24014759022269;2.4984595298767;1.42658311128616;40.9284076690674;0.409131041282813;0.37213167209198;29116780.35;28194100.92
"SPEC_33";0.095;1.33588713291796;0.657487566731558;1.53671549856663;0.756329864263535;40.9684410095215;0.415080593590476;0.37863194504114;29221827.83;28306239.9
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_33";0.09;0.456073064755371;0.0441637029426058;0.524636048823594;0.0508029796183109;41.0160694122315;0.421743953380539;0.385831365341689;29302011.26;28395769.59
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_34";0.1;0.602194326609952;0.297226078680929;0.692724207043648;0.341909065842629;10.3245782852173;0.493338389105954;0.43259418838656;30931130.42;29659249.81
"SPEC_35";0.1;1.74437660699097;0.859017373513084;2.00661455690861;0.988156318664551;29.901819229126;0.493206131976536;0.432490702336393;30928539.93;29656909.73
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_35";0.095;0.863526501592709;0.248170689598992;0.993343318998813;0.28547901660204;29.9133853912353;0.501954873901216;0.441914776907428;31111735.62;29846146.83
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_36";0.07;0.15279876992983;0.12244546062806;-2.59757908880711;-2.08157283067703;22.626145362854;0.574852867708884;0.515848739377471;25045265.89;24136793.54
"SPEC_37";0.12;2.76312326321011;1.68798929088463;3.17851279377937;1.94175034761429;18.6466975212097;0.454256531224671;0.393214484217917;35424758.16;33905584.98
"SPEC_37";0.115;2.28288660219392;1.35438720650066;2.62608055472373;1.55799674987793;18.6657247543335;0.460837743375124;0.40036027062785;35688015.79;34168609.87
"SPEC_37";0.11;1.78300118625976;1.0073151891731;2.05104569792747;1.15874823927879;18.6787762641907;0.467701312392485;0.407834771572765;35926499.47;34409346.68
"SPEC_37";0.105;1.26189289836392;0.645568252680649;1.45159746408462;0.742618680000306;18.6881880760193;0.474907980975888;0.415695760152794;36138117.23;34625881.67
"SPEC_37";0.1;0.717471527452229;0.267576898000994;0.825331413745881;0.307802625000477;18.6965579986572;0.482527820707868;0.424010705267857;36319374.85;34816246.92
"SPEC_37";0.1;0.717471527452229;0.267576898000994;0.825331413745881;0.307802625000477;18.6965579986572;0.482527820707868;0.424010705267857;36319374.85;34816246.92
"SPEC_37";0.1;0.717471527452229;0.267576898000994;0.825331413745881;0.307802625000477;18.6965579986572;0.482527820707868;0.424010705267857;36319374.85;34816246.92
"SPEC_37";0.1;0.717471527452229;0.267576898000994;0.825331413745881;0.307802625000477;18.6965579986572;0.482527820707868;0.424010705267857;36319374.85;34816246.92
"SPEC_37";0.1;0.717471527452229;0.267576898000994;0.825331413745881;0.307802625000477;18.6965579986572;0.482527820707868;0.424010705267857;36319374.85;34816246.92
"SPEC_38";0.1;5.0794365785323;3.23794002776145;5.84304521083832;3.72471034526825;35.8959226608276;0.461453378136873;0.406969091872825;16645986.32;16065093.15
"SPEC_38";0.095;4.18730875575968;2.61723421788223;4.81680083870888;3.01069176197052;35.9649419784546;0.467279982952662;0.413824470516295;16807275.56;16225271.97
"SPEC_38";0.09;3.24874630667997;1.96485937729811;3.73714116811753;2.26024323701859;36.0091457366943;0.473495179383883;0.421105131947049;16951170.26;16369515.49
"SPEC_38";0.085;2.26000194202744;1.27796266984677;2.59975556731224;1.4700830578804;36.0370960235596;0.480229025473391;0.428932643857415;17076223.04;16496439.78
"SPEC_38";0.08;1.21555807572522;0.552435002096215;1.39829697310925;0.635484397411346;36.0585861206055;0.487633476782476;0.43745130442295;17179516.79;16603492.91
"SPEC_38";0.075;0.10767397768979;0.0147115987013368;0.123860965669155;-0.250097177922725;36.0848751068116;0.495882676657486;0.44683041953396;17259898.52;16689763.09
"SPEC_38";0.075;0.10767397768979;0.0147115987013368;0.123860965669155;-0.250097177922725;36.0848751068116;0.495882676657486;0.44683041953396;17259898.52;16689763.09
"SPEC_38";0.075;0.10767397768979;0.0147115987013368;0.123860965669155;-0.250097177922725;36.0848751068116;0.495882676657486;0.44683041953396;17259898.52;16689763.09
"SPEC_38";0.075;0.10767397768979;0.0147115987013368;0.123860965669155;-0.250097177922725;36.0848751068116;0.495882676657486;0.44683041953396;17259898.52;16689763.09
"SPEC_39";0.1;0.0247883275151253;0.0304593882139991;-0.42140156775713;-0.517809599637985;12.6031632423401;0.520225906719448;0.453906257295405;51819188.08;49467946.02
